"concept_id_1","concept_id_2","relationship_id","valid_start_date","valid_end_date","invalid_reason"
35750851,21046557,"Marketed form of","2017-08-02","2099-12-31",
35750851,35750851,"Maps to","2017-08-02","2099-12-31",
35750851,35750851,"Mapped from","2017-08-02","2099-12-31",
41407042,41002603,"Quantified form of","2017-07-18","2099-12-31",
41407042,41406567,"Box of","2017-07-18","2099-12-31",
41407042,41406945,"Has marketed form","2017-07-18","2099-12-31",
41407042,41406243,"Tradename of","2017-07-18","2099-12-31",
41407042,41406651,"Has marketed form","2017-07-18","2099-12-31",
41407042,41407004,"Has marketed form","2017-07-18","2099-12-31",
41407042,41407042,"Maps to","2017-07-18","2099-12-31",
41407042,41407042,"Mapped from","2017-07-18","2099-12-31",
41407042,41406216,"Has marketed form","2017-07-18","2099-12-31",
2725340,2725340,"Maps to","2014-04-22","2099-12-31",
2725340,2725340,"Mapped from","2014-04-22","2099-12-31",
2725340,4336464,"Is a","1970-01-01","2099-12-31",
2725340,4284104,"Is a","1970-01-01","2099-12-31",
44830503,440543,"Maps to","1970-01-01","2099-12-31",
45230263,40163945,"Maps to","2009-09-08","2099-12-31",
40719236,35785851,"Marketed form of","2018-06-04","2099-12-31",
40719236,40176348,"Marketed form of","2018-06-04","2099-12-31",
40719236,44132893,"Marketed form of","2018-06-04","2099-12-31",
40719236,43858276,"Marketed form of","2018-06-04","2099-12-31",
40719236,40719236,"Maps to","2018-09-19","2099-12-31",
40719236,40719236,"Mapped from","2018-09-19","2099-12-31",
40868001,41304626,"Available as box","2017-07-18","2099-12-31",
40868001,41273545,"Available as box","2017-07-18","2099-12-31",
40868001,41351066,"Has quantified form","2017-07-18","2099-12-31",
40868001,40868001,"Mapped from","2017-07-18","2099-12-31",
40868001,40868001,"Maps to","2017-07-18","2099-12-31",
40868001,41128592,"Has tradename","2017-07-18","2099-12-31",
40868001,41139577,"Consists of","2017-07-18","2099-12-31",
40868001,40030304,"RxNorm is a","2017-07-18","2099-12-31",
41410900,41410900,"Mapped from","2017-07-18","2099-12-31",
41410900,41410900,"Maps to","2017-07-18","2099-12-31",
41410900,41410968,"Has tradename","2017-07-18","2099-12-31",
41410900,41054604,"Quantified form of","2017-07-18","2099-12-31",
41410900,41410944,"Has marketed form","2017-07-18","2099-12-31",
41410900,40160989,"Box of","2017-07-18","2099-12-31",
43803627,43623631,"Available as box","2016-07-01","2099-12-31",
43803627,43767615,"Available as box","2016-07-01","2099-12-31",
43803627,43735133,"Has quantified form","2016-07-01","2099-12-31",
43803627,43695818,"Available as box","2016-07-01","2099-12-31",
43803627,43827922,"Has quantified form","2016-07-01","2099-12-31",
43803627,43857911,"Available as box","2016-07-01","2099-12-31",
43803627,43666205,"Has marketed form","2017-06-24","2099-12-31",
43803627,43648083,"Has marketed form","2017-06-24","2099-12-31",
43803627,43593984,"Has marketed form","2017-06-24","2099-12-31",
43803627,43700385,"Has marketed form","2017-06-24","2099-12-31",
43803627,43771408,"Has marketed form","2017-06-24","2099-12-31",
43803627,41211418,"Available as box","2017-07-18","2099-12-31",
43803627,41410955,"Has quantified form","2017-07-18","2099-12-31",
43803627,41086176,"Available as box","2017-07-18","2099-12-31",
43803627,41273200,"Available as box","2017-07-18","2099-12-31",
43803627,43713664,"Has tradename","2016-07-01","2099-12-31",
43803627,40042752,"RxNorm is a","2016-07-01","2099-12-31",
43803627,43790011,"Has quantified form","2016-07-01","2099-12-31",
43803627,43630053,"Has marketed form","2017-06-24","2099-12-31",
43803627,43770994,"Has marketed form","2017-06-24","2099-12-31",
43803627,43593985,"Has marketed form","2017-06-24","2099-12-31",
43803627,41404983,"Has marketed form","2017-07-18","2099-12-31",
43803627,36281279,"Has marketed form","2017-10-01","2099-12-31",
43803627,43719857,"Has quantified form","2016-07-01","2099-12-31",
43803627,43821722,"Available as box","2016-07-01","2099-12-31",
43803627,43821723,"Has tradename","2016-07-01","2099-12-31",
43803627,43713663,"Consists of","2016-07-01","2099-12-31",
43803627,43648084,"Has marketed form","2017-06-24","2099-12-31",
43803627,43684117,"Has marketed form","2017-06-24","2099-12-31",
43803627,43702097,"Has marketed form","2017-06-24","2099-12-31",
43803627,43663795,"Has marketed form","2017-06-24","2099-12-31",
43803627,41411812,"Has quantified form","2017-07-18","2099-12-31",
43803627,43860656,"Has quantified form","2016-07-01","2099-12-31",
43803627,43659996,"Available as box","2016-07-01","2099-12-31",
43803627,43807359,"Has quantified form","2016-07-01","2099-12-31",
43803627,43803627,"Mapped from","2016-12-18","2099-12-31",
43803627,43803627,"Maps to","2016-12-18","2099-12-31",
43803627,43662689,"Has marketed form","2017-06-24","2099-12-31",
43803627,43861320,"Has marketed form","2017-06-24","2099-12-31",
43803627,43737918,"Has marketed form","2017-06-24","2099-12-31",
43803627,43664532,"Has marketed form","2017-06-24","2099-12-31",
43803627,43611933,"Has marketed form","2017-06-24","2099-12-31",
43803627,41406275,"Has marketed form","2017-07-18","2099-12-31",
43803627,41404982,"Has marketed form","2017-07-18","2099-12-31",
43803627,41405063,"Has marketed form","2017-07-18","2099-12-31",
43803627,41406778,"Has marketed form","2017-07-18","2099-12-31",
43803627,41406890,"Has marketed form","2017-07-18","2099-12-31",
43803627,36277642,"Has marketed form","2017-10-01","2099-12-31",
43803627,36281292,"Has marketed form","2017-10-01","2099-12-31",
35765757,43194262,"Marketed form of","2017-08-02","2099-12-31",
35765757,43139238,"Marketed form of","2017-08-02","2099-12-31",
35765757,43161365,"Marketed form of","2017-08-02","2099-12-31",
35765757,43216130,"Marketed form of","2017-08-02","2099-12-31",
35765757,35765757,"Mapped from","2017-08-02","2099-12-31",
35765757,35765757,"Maps to","2017-08-02","2099-12-31",
21105425,21066137,"Marketed form of","2015-08-17","2099-12-31",
21105425,21105425,"Maps to","2016-08-07","2099-12-31",
21105425,21105425,"Mapped from","2016-08-07","2099-12-31",
21105425,40163508,"Marketed form of","2017-06-24","2099-12-31",
42902364,42902906,"Tradename of","2012-12-03","2099-12-31",
42902364,36231614,"RxNorm is a","2016-08-01","2099-12-31",
42902364,43208771,"Has marketed form","2017-06-24","2099-12-31",
42902364,43175939,"Has marketed form","2017-06-24","2099-12-31",
42902364,41404848,"Has marketed form","2017-07-18","2099-12-31",
42902364,41411844,"Has marketed form","2017-07-18","2099-12-31",
42902364,41406656,"Has marketed form","2017-07-18","2099-12-31",
42902364,41406277,"Has marketed form","2017-07-18","2099-12-31",
42902364,41411506,"Has marketed form","2017-07-18","2099-12-31",
42902364,41410834,"Has marketed form","2017-07-18","2099-12-31",
42902364,41410712,"Has marketed form","2017-07-18","2099-12-31",
42902364,41411599,"Has marketed form","2017-07-18","2099-12-31",
42902364,42902364,"Maps to","2012-12-03","2099-12-31",
42902364,42902364,"Mapped from","2012-12-03","2099-12-31",
42902364,40147905,"RxNorm is a","2014-12-01","2099-12-31",
42902364,43154032,"Has marketed form","2017-06-24","2099-12-31",
42902364,43141654,"Has marketed form","2017-06-24","2099-12-31",
42902364,43162743,"Available as box","2017-06-24","2099-12-31",
42902364,43206487,"Available as box","2017-06-24","2099-12-31",
42902364,41410653,"Has marketed form","2017-07-18","2099-12-31",
42902364,41406276,"Has marketed form","2017-07-18","2099-12-31",
42902364,41331401,"Has marketed form","2017-07-18","2099-12-31",
42902364,41410714,"Has marketed form","2017-07-18","2099-12-31",
42902364,41404807,"Has marketed form","2017-07-18","2099-12-31",
42902364,41338112,"Has marketed form","2017-07-18","2099-12-31",
42902364,41411412,"Has marketed form","2017-07-18","2099-12-31",
42902364,40160950,"Consists of","2012-12-03","2099-12-31",
42902364,40160971,"Has quantified form","2014-12-01","2099-12-31",
42902364,43185518,"Has marketed form","2017-06-24","2099-12-31",
42902364,43218619,"Has quantified form","2017-06-24","2099-12-31",
42902364,43142809,"Has marketed form","2017-06-24","2099-12-31",
42902364,41406470,"Has marketed form","2017-07-18","2099-12-31",
42902364,41406525,"Has marketed form","2017-07-18","2099-12-31",
42902364,41064812,"Available as box","2017-07-18","2099-12-31",
42902364,41406471,"Has marketed form","2017-07-18","2099-12-31",
42902364,41404881,"Has marketed form","2017-07-18","2099-12-31",
42902364,41406589,"Has marketed form","2017-07-18","2099-12-31",
42902364,41404727,"Has marketed form","2017-07-18","2099-12-31",
42902364,41411799,"Has marketed form","2017-07-18","2099-12-31",
42902364,41410654,"Has marketed form","2017-07-18","2099-12-31",
42902364,41411447,"Has marketed form","2017-07-18","2099-12-31",
42902364,41283347,"Available as box","2017-07-18","2099-12-31",
42902364,41410590,"Has marketed form","2017-07-18","2099-12-31",
42902364,41190269,"Available as box","2017-07-18","2099-12-31",
42902364,41404696,"Has marketed form","2017-07-18","2099-12-31",
42902364,41406218,"Has marketed form","2017-07-18","2099-12-31",
42902364,40160992,"Has quantified form","2014-12-01","2099-12-31",
42902364,40160990,"Has quantified form","2014-12-01","2099-12-31",
42902364,40160974,"Has quantified form","2014-12-01","2099-12-31",
42902364,40160996,"Has quantified form","2014-12-01","2099-12-31",
42902364,43186975,"Has marketed form","2017-06-24","2099-12-31",
42902364,43197878,"Has marketed form","2017-06-24","2099-12-31",
42902364,43154042,"Has marketed form","2017-06-24","2099-12-31",
42902364,43217470,"Available as box","2017-06-24","2099-12-31",
42902364,43153894,"Has quantified form","2017-06-24","2099-12-31",
42902364,43154031,"Has marketed form","2017-06-24","2099-12-31",
42902364,43217471,"Available as box","2017-06-24","2099-12-31",
42902364,41252419,"Available as box","2017-07-18","2099-12-31",
42902364,41405136,"Has marketed form","2017-07-18","2099-12-31",
42902364,41407147,"Has marketed form","2017-07-18","2099-12-31",
42902364,41406472,"Has marketed form","2017-07-18","2099-12-31",
42902364,41411726,"Has marketed form","2017-07-18","2099-12-31",
42902364,41406705,"Has marketed form","2017-07-18","2099-12-31",
42902364,41332072,"Has marketed form","2017-07-18","2099-12-31",
42902364,41411044,"Has marketed form","2017-07-18","2099-12-31",
42902364,41410482,"Has marketed form","2017-07-18","2099-12-31",
42902364,41331402,"Has marketed form","2017-07-18","2099-12-31",
42902364,41411841,"Has marketed form","2017-07-18","2099-12-31",
42902364,41410420,"Has marketed form","2017-07-18","2099-12-31",
42902364,41406779,"Has marketed form","2017-07-18","2099-12-31",
42902364,41411096,"Has marketed form","2017-07-18","2099-12-31",
42902364,41328763,"Has marketed form","2017-07-18","2099-12-31",
41407005,41406567,"Marketed form of","2017-07-18","2099-12-31",
41407005,41406180,"Marketed form of","2017-07-18","2099-12-31",
41407005,40961165,"Marketed form of","2017-07-18","2099-12-31",
41407005,41407096,"Marketed form of","2017-07-18","2099-12-31",
41407005,41407043,"Marketed form of","2017-07-18","2099-12-31",
41407005,41407005,"Mapped from","2017-07-18","2099-12-31",
41407005,41407005,"Maps to","2017-07-18","2099-12-31",
41407005,41096376,"Marketed form of","2017-07-18","2099-12-31",
41407005,40961166,"Marketed form of","2017-07-18","2099-12-31",
41407005,41221423,"Marketed form of","2017-07-18","2099-12-31",
432752,432752,"Maps to","1970-01-01","2099-12-31",
432752,432752,"Mapped from","1970-01-01","2099-12-31",
432752,44827067,"Mapped from","1970-01-01","2099-12-31",
432752,433623,"Is a","2012-07-31","2099-12-31",
432752,439194,"Is a","2011-07-31","2099-12-31",
45766974,443460,"Is a","2015-01-31","2099-12-31",
45766974,45772710,"Subsumes","2015-01-31","2099-12-31",
45766974,45766974,"Maps to","2015-01-31","2099-12-31",
45766974,45766974,"Mapped from","2015-01-31","2099-12-31",
45766974,760639,"Subsumes","2018-01-31","2099-12-31",
2108631,2108631,"Maps to","2008-04-01","2099-12-31",
2108631,2108631,"Mapped from","2008-04-01","2099-12-31",
2108631,4233421,"CPT4 - SNOMED cat","1980-01-01","2099-12-31",
2108631,4233421,"CPT4 - SNOMED eq","2014-04-01","2099-12-31",
2108631,4233420,"CPT4 - SNOMED cat","1980-01-01","2099-12-31",
2108631,4233420,"CPT4 - SNOMED eq","2014-04-01","2099-12-31",
36880992,43786024,"Available as box","2017-06-24","2099-12-31",
36880992,43755877,"Has marketed form","2017-06-24","2099-12-31",
36880992,43827977,"Has marketed form","2017-06-24","2099-12-31",
36880992,43720068,"Has marketed form","2017-06-24","2099-12-31",
36880992,43630269,"Has marketed form","2017-06-24","2099-12-31",
36880992,43648129,"Has marketed form","2017-06-24","2099-12-31",
36880992,43630268,"Has marketed form","2017-06-24","2099-12-31",
36880992,43840207,"Available as box","2017-06-24","2099-12-31",
36880992,43684321,"Has marketed form","2017-06-24","2099-12-31",
36880992,43593950,"Has marketed form","2017-06-24","2099-12-31",
36880992,43606117,"Available as box","2017-06-24","2099-12-31",
36880992,36893128,"Consists of","2017-06-24","2099-12-31",
36880992,43612167,"Has marketed form","2017-06-24","2099-12-31",
36880992,43611936,"Has marketed form","2017-06-24","2099-12-31",
36880992,43737982,"Has marketed form","2017-06-24","2099-12-31",
36880992,43719849,"Has marketed form","2017-06-24","2099-12-31",
36880992,43828183,"Has marketed form","2017-06-24","2099-12-31",
36880992,40030304,"RxNorm is a","2017-06-24","2099-12-31",
36880992,43755876,"Has quantified form","2017-06-24","2099-12-31",
36880992,43696187,"Available as box","2017-06-24","2099-12-31",
36880992,43827945,"Has marketed form","2017-06-24","2099-12-31",
36880992,43822106,"Available as box","2017-06-24","2099-12-31",
36880992,43791705,"Has marketed form","2017-06-24","2099-12-31",
36880992,43809862,"Has marketed form","2017-06-24","2099-12-31",
36880992,43804000,"Has tradename","2017-06-24","2099-12-31",
36880992,43810082,"Has quantified form","2017-06-24","2099-12-31",
36880992,43810107,"Has marketed form","2017-06-24","2099-12-31",
36880992,43773955,"Has marketed form","2017-06-24","2099-12-31",
36880992,43827946,"Has marketed form","2017-06-24","2099-12-31",
36880992,43749995,"Available as box","2017-06-24","2099-12-31",
36880992,43791704,"Has marketed form","2017-06-24","2099-12-31",
36880992,43864275,"Has marketed form","2017-06-24","2099-12-31",
36880992,36880992,"Maps to","2017-06-24","2099-12-31",
36880992,36880992,"Mapped from","2017-06-24","2099-12-31",
36880992,43755914,"Has quantified form","2017-06-24","2099-12-31",
41350715,41351135,"Tradename of","2017-07-18","2099-12-31",
41350715,41350777,"Available as box","2017-07-18","2099-12-31",
41350715,41351170,"Available as box","2017-07-18","2099-12-31",
41350715,41191177,"Quantified form of","2017-07-18","2099-12-31",
41350715,41350715,"Mapped from","2017-07-18","2099-12-31",
41350715,41350715,"Maps to","2017-07-18","2099-12-31",
2514399,2514399,"Maps to","1970-01-01","2099-12-31",
2514399,2514399,"Mapped from","1970-01-01","2099-12-31",
35785593,35785453,"Marketed form of","2017-08-02","2099-12-31",
35785593,40176349,"Marketed form of","2017-08-02","2099-12-31",
35785593,35785593,"Maps to","2017-08-02","2099-12-31",
35785593,35785593,"Mapped from","2017-08-02","2099-12-31",
35785593,35785440,"Marketed form of","2017-08-02","2099-12-31",
35785593,44132762,"Marketed form of","2017-08-02","2099-12-31",
35785593,40176348,"Marketed form of","2017-08-02","2099-12-31",
35785593,43732066,"Marketed form of","2017-08-02","2099-12-31",
35785593,43858276,"Marketed form of","2017-08-02","2099-12-31",
35785593,44132528,"Marketed form of","2017-08-02","2099-12-31",
44831375,434089,"Maps to","1970-01-01","2099-12-31",
41191175,41333257,"Has quantified form","2017-07-18","2099-12-31",
41191175,41315487,"Box of","2017-07-18","2099-12-31",
41191175,41191175,"Maps to","2017-07-18","2099-12-31",
41191175,41191175,"Mapped from","2017-07-18","2099-12-31",
41191175,40961508,"Tradename of","2017-07-18","2099-12-31",
43719795,43648088,"Has tradename","2016-07-01","2099-12-31",
43719795,43623976,"Quantified form of","2016-07-01","2099-12-31",
43719795,43719795,"Mapped from","2016-12-18","2099-12-31",
43719795,43719795,"Maps to","2016-12-18","2099-12-31",
43719795,43629998,"Box of","2016-07-01","2099-12-31",
43719795,43755859,"Has marketed form","2017-06-24","2099-12-31",
43702143,43648125,"Box of","2016-07-01","2099-12-31",
43702143,43702143,"Mapped from","2016-12-18","2099-12-31",
43702143,43702143,"Maps to","2016-12-18","2099-12-31",
43702143,43702144,"Has marketed form","2017-06-24","2099-12-31",
43702143,43719848,"Has tradename","2016-07-01","2099-12-31",
43702143,43605762,"Quantified form of","2016-07-01","2099-12-31",
2107429,2107429,"Maps to","2006-02-13","2099-12-31",
2107429,2107429,"Mapped from","2006-02-13","2099-12-31",
4200387,4297999,"Subsumes","2011-07-31","2099-12-31",
4200387,4162099,"Is a","2011-07-31","2099-12-31",
4200387,2104836,"SNOMED cat - CPT4","1980-01-01","2099-12-31",
4200387,2104836,"SNOMED - CPT4 eq","2013-11-04","2099-12-31",
4200387,4200387,"Maps to","1970-01-01","2099-12-31",
4200387,4200387,"Mapped from","1970-01-01","2099-12-31",
43627460,43627460,"Mapped from","2016-12-18","2099-12-31",
43627460,43627460,"Maps to","2016-12-18","2099-12-31",
43627460,43623631,"Quantified form of","2016-07-01","2099-12-31",
43627460,43771408,"Has marketed form","2017-06-24","2099-12-31",
43627460,43789268,"Has tradename","2016-07-01","2099-12-31",
43627460,43807359,"Box of","2016-07-01","2099-12-31",
2721133,2721133,"Maps to","1970-01-01","2099-12-31",
2721133,2721133,"Mapped from","1970-01-01","2099-12-31",
2721133,4339629,"Is a","2018-11-27","2099-12-31",
44836421,439961,"Maps to","2018-02-07","2099-12-31",
45134801,40163947,"Maps to","2009-10-01","2099-12-31",
21080282,40228162,"Marketed form of","2015-08-17","2099-12-31",
21080282,21080282,"Maps to","2016-08-07","2099-12-31",
21080282,21080282,"Mapped from","2016-08-07","2099-12-31",
21080282,40228161,"Marketed form of","2017-06-24","2099-12-31",
41410292,41410406,"Box of","2017-07-18","2099-12-31",
41410292,41411058,"Tradename of","2017-07-18","2099-12-31",
41410292,40940217,"Quantified form of","2017-07-18","2099-12-31",
41410292,41410292,"Maps to","2017-07-18","2099-12-31",
41410292,41410292,"Mapped from","2017-07-18","2099-12-31",
21059492,21059492,"Maps to","2016-08-07","2099-12-31",
21059492,21167612,"Marketed form of","2015-08-17","2099-12-31",
21059492,21059492,"Mapped from","2016-08-07","2099-12-31",
21059492,21026882,"Marketed form of","2017-06-24","2099-12-31",
44832775,437130,"Maps to","1970-01-01","2099-12-31",
43677986,40160948,"Box of","2016-07-01","2099-12-31",
43677986,43842492,"Has quantified form","2016-07-01","2099-12-31",
43677986,43702329,"Has marketed form","2017-06-24","2099-12-31",
43677986,43630286,"Has marketed form","2017-06-24","2099-12-31",
43677986,43737978,"Has marketed form","2017-06-24","2099-12-31",
43677986,43755851,"Has marketed form","2017-06-24","2099-12-31",
43677986,43611887,"Has quantified form","2016-07-01","2099-12-31",
43677986,43702142,"Has quantified form","2016-07-01","2099-12-31",
43677986,43702327,"Has quantified form","2016-07-01","2099-12-31",
43677986,43677986,"Mapped from","2016-12-18","2099-12-31",
43677986,43677986,"Maps to","2016-12-18","2099-12-31",
43677986,36419980,"Has tradename","2018-10-03","2099-12-31",
43677986,43857914,"Has tradename","2016-07-01","2099-12-31",
43677986,43612193,"Has quantified form","2016-07-01","2099-12-31",
43677986,43662690,"Has marketed form","2017-06-24","2099-12-31",
45163695,40163534,"Maps to","2009-08-03","2099-12-31",
40891720,40889630,"Tradename of","2017-07-18","2099-12-31",
40891720,40891720,"Mapped from","2017-07-18","2099-12-31",
40891720,40891720,"Maps to","2017-07-18","2099-12-31",
40891720,41252422,"Constitutes","2017-07-18","2099-12-31",
4046364,4148906,"Is a","2011-07-31","2099-12-31",
4046364,4046364,"Maps to","1970-01-01","2099-12-31",
4046364,4046364,"Mapped from","1970-01-01","2099-12-31",
41349012,41127674,"Quantified form of","2017-07-18","2099-12-31",
41349012,41346776,"Available as box","2017-07-18","2099-12-31",
41349012,41349012,"Maps to","2017-07-18","2099-12-31",
41349012,41349012,"Mapped from","2017-07-18","2099-12-31",
41349012,41347461,"Has marketed form","2017-07-18","2099-12-31",
41349012,41346815,"Tradename of","2017-07-18","2099-12-31",
43755876,43611911,"Available as box","2016-07-01","2099-12-31",
43755876,43755877,"Has marketed form","2017-06-24","2099-12-31",
43755876,43593950,"Has marketed form","2017-06-24","2099-12-31",
43755876,43702114,"Available as box","2016-07-01","2099-12-31",
43755876,43611912,"Available as box","2016-07-01","2099-12-31",
43755876,43666229,"Available as box","2016-07-01","2099-12-31",
43755876,43755876,"Mapped from","2016-12-18","2099-12-31",
43755876,43755876,"Maps to","2016-12-18","2099-12-31",
43755876,43648103,"Available as box","2016-07-01","2099-12-31",
43755876,43827945,"Has marketed form","2017-06-24","2099-12-31",
43755876,43864225,"Has tradename","2017-06-24","2099-12-31",
43755876,43791705,"Has marketed form","2017-06-24","2099-12-31",
43755876,43809862,"Has marketed form","2017-06-24","2099-12-31",
43755876,43666230,"Available as box","2016-07-01","2099-12-31",
43755876,36880992,"Quantified form of","2017-06-24","2099-12-31",
43755876,43827946,"Has marketed form","2017-06-24","2099-12-31",
43755876,43791704,"Has marketed form","2017-06-24","2099-12-31",
44823493,42873157,"Maps to","2019-02-28","2099-12-31",
45177341,40163525,"Maps to","2009-08-03","2099-12-31",
44830267,200789,"Maps to","1970-01-01","2099-12-31",
21165491,40176906,"Marketed form of","2015-08-17","2099-12-31",
21165491,42902583,"Marketed form of","2017-06-24","2099-12-31",
21165491,21165491,"Mapped from","2016-08-07","2099-12-31",
21165491,21165491,"Maps to","2016-08-07","2099-12-31",
41406706,42902906,"Marketed form of","2017-07-18","2099-12-31",
41406706,21059102,"Marketed form of","2017-07-18","2099-12-31",
41406706,41127672,"Marketed form of","2017-07-18","2099-12-31",
41406706,41406722,"Marketed form of","2017-07-18","2099-12-31",
41406706,41406873,"Marketed form of","2017-07-18","2099-12-31",
41406706,41406706,"Mapped from","2017-07-18","2099-12-31",
41406706,41406706,"Maps to","2017-07-18","2099-12-31",
41406706,41304269,"Marketed form of","2017-07-18","2099-12-31",
41406706,40160973,"Marketed form of","2017-07-18","2099-12-31",
41406706,21138673,"Marketed form of","2017-07-18","2099-12-31",
44824663,435931,"Maps to","2012-08-31","2099-12-31",
44937591,40163554,"Maps to","2009-08-03","2099-12-31",
2725304,4000732,"Is a","1970-01-01","2099-12-31",
2725304,4309432,"Is a","1970-01-01","2099-12-31",
2725304,4305509,"Is a","1970-01-01","2099-12-31",
2725304,2874566,"Is a","2014-04-22","2099-12-31",
2725304,4011931,"Is a","1970-01-01","2099-12-31",
2725304,2725304,"Maps to","2014-04-22","2099-12-31",
2725304,2725304,"Mapped from","2014-04-22","2099-12-31",
21137602,21055211,"Quantified form of","2015-08-17","2099-12-31",
21137602,21098393,"Has marketed form","2017-06-24","2099-12-31",
21137602,41405653,"Has marketed form","2017-07-18","2099-12-31",
21137602,41405545,"Has marketed form","2017-07-18","2099-12-31",
21137602,21039509,"Box of","2015-08-17","2099-12-31",
21137602,21176950,"Has tradename","2015-08-17","2099-12-31",
21137602,21137602,"Maps to","2016-08-07","2099-12-31",
21137602,21137602,"Mapped from","2016-08-07","2099-12-31",
21137602,41405941,"Has marketed form","2017-07-18","2099-12-31",
44829038,193250,"Maps to","2012-08-31","2099-12-31",
44829038,201340,"Maps to","2013-11-27","2099-12-31",
44829038,44837163,"Is a","2014-10-01","2099-12-31",
42535422,42535421,"Is a","2018-01-31","2099-12-31",
42535422,42535422,"Mapped from","2018-01-31","2099-12-31",
42535422,42535422,"Maps to","2018-01-31","2099-12-31",
21085792,21085792,"Maps to","2016-08-07","2099-12-31",
21085792,21085792,"Mapped from","2016-08-07","2099-12-31",
21085792,40163508,"Marketed form of","2015-08-17","2099-12-31",
41410590,42902906,"Marketed form of","2017-07-18","2099-12-31",
41410590,42902364,"Marketed form of","2017-07-18","2099-12-31",
41410590,41179978,"Marketed form of","2017-07-18","2099-12-31",
41410590,41410864,"Marketed form of","2017-07-18","2099-12-31",
41410590,41190269,"Marketed form of","2017-07-18","2099-12-31",
41410590,40160989,"Marketed form of","2017-07-18","2099-12-31",
41410590,41410728,"Marketed form of","2017-07-18","2099-12-31",
41410590,41410590,"Mapped from","2017-07-18","2099-12-31",
41410590,41410590,"Maps to","2017-07-18","2099-12-31",
41410590,40160990,"Marketed form of","2017-07-18","2099-12-31",
45293800,40163554,"Maps to","2009-08-03","2099-12-31",
45209002,40163535,"Maps to","2009-08-03","2099-12-31",
41405074,42902755,"Marketed form of","2017-07-18","2099-12-31",
41405074,41404724,"Marketed form of","2017-07-18","2099-12-31",
41405074,40177142,"Marketed form of","2017-07-18","2099-12-31",
41405074,42902777,"Marketed form of","2017-07-18","2099-12-31",
41405074,40899060,"Marketed form of","2017-07-18","2099-12-31",
41405074,41003476,"Marketed form of","2017-07-18","2099-12-31",
41405074,41404937,"Marketed form of","2017-07-18","2099-12-31",
41405074,40177143,"Marketed form of","2017-07-18","2099-12-31",
41405074,41405074,"Maps to","2017-07-18","2099-12-31",
41405074,41405074,"Mapped from","2017-07-18","2099-12-31",
1533111,43017847,"Subsumes","2018-01-01","2099-12-31",
1533111,43017848,"Subsumes","2018-01-01","2099-12-31",
1533111,2852009,"Is a","2018-01-01","2099-12-31",
1533111,43017846,"Subsumes","2018-01-01","2099-12-31",
1533111,1533111,"Maps to","2018-01-01","2099-12-31",
1533111,1533111,"Mapped from","2018-01-01","2099-12-31",
4145204,4145204,"Maps to","1970-01-01","2099-12-31",
4145204,4145204,"Mapped from","1970-01-01","2099-12-31",
4145204,4148554,"Is a","2011-07-31","2099-12-31",
35806273,35806273,"Mapped from","2019-05-30","2099-12-31",
35806273,35806273,"Maps to","2019-05-30","2099-12-31",
35806273,1310149,"Has support med Rx","2019-08-29","2099-12-31",
44197162,41408962,"Marketed form of","2017-10-06","2099-12-31",
44197162,44197162,"Maps to","2017-10-09","2099-12-31",
44197162,44197162,"Mapped from","2017-10-09","2099-12-31",
44197162,40898380,"Marketed form of","2017-10-06","2099-12-31",
44197162,42902741,"Marketed form of","2017-10-06","2099-12-31",
44197162,42903069,"Marketed form of","2017-10-06","2099-12-31",
44197162,40163946,"Marketed form of","2017-10-06","2099-12-31",
44197162,41409402,"Marketed form of","2017-10-06","2099-12-31",
44197162,40163947,"Marketed form of","2017-10-06","2099-12-31",
44197162,40845971,"Marketed form of","2017-10-06","2099-12-31",
37309719,4165404,"Is a","2020-03-09","2099-12-31",
37309719,37309719,"Mapped from","2020-03-09","2099-12-31",
37309719,37309719,"Maps to","2020-03-09","2099-12-31",
37309719,765308,"Subsumes","2020-03-09","2099-12-31",
37309719,759995,"Is a","2020-03-09","2099-12-31",
44901592,40163525,"Maps to","2009-08-03","2099-12-31",
44884713,40163554,"Maps to","2009-08-03","2099-12-31",
4030350,4232076,"Is a","2011-07-31","2099-12-31",
4030350,4030350,"Maps to","1970-01-01","2099-12-31",
4030350,4030350,"Mapped from","1970-01-01","2099-12-31",
42875888,42875887,"Tradename of","2020-01-15","2099-12-31",
42875888,42875888,"Mapped from","2020-01-16","2099-12-31",
42875888,42875888,"Maps to","2020-01-16","2099-12-31",
42875888,42875891,"Constitutes","2020-01-15","2099-12-31",
436539,4015990,"Subsumes","2011-07-31","2099-12-31",
436539,436539,"Maps to","1970-01-01","2099-12-31",
436539,436539,"Mapped from","1970-01-01","2099-12-31",
436539,760404,"Subsumes","2018-01-31","2099-12-31",
436539,4179811,"Subsumes","2011-07-31","2099-12-31",
436539,4015989,"Subsumes","2011-07-31","2099-12-31",
436539,760403,"Subsumes","2018-01-31","2099-12-31",
436539,4015628,"Subsumes","2011-07-31","2099-12-31",
436539,44822380,"Mapped from","1970-01-01","2099-12-31",
436539,4177025,"Is a","2011-07-31","2099-12-31",
436539,4012447,"Subsumes","2011-07-31","2099-12-31",
436539,4015988,"Subsumes","2011-07-31","2099-12-31",
42731154,43777619,"Has quantified form","2017-07-30","2099-12-31",
42731154,42725415,"Consists of","2017-07-30","2099-12-31",
42731154,43867923,"Has marketed form","2017-07-30","2099-12-31",
